Date,CORDILLERA ADMINISTRATIVE REGION (CAR),REGION I (ILOCOS REGION),REGION II (CAGAYAN VALLEY),REGION III (CENTRAL LUZON),REGION IV-A (CALABARZON),MIMAROPA REGION,REGION V (BICOL REGION),REGION VI (WESTERN VISAYAS),REGION VII (CENTRAL VISAYAS),REGION VIII (EASTERN VISAYAS),REGION IX (ZAMBOANGA PENINSULA),REGION X (NORTHERN MINDANAO),REGION XI (DAVAO REGION),REGION XII (SOCCSKSARGEN),REGION XIII (CARAGA),BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)
1/1/2019,21529.66338,161698.8168,209852.9553,281036.5501,31147.76076,131884.2447,94577.49359,226145.8718,31527.42453,100212.2482,72540.71733,67206.21272,44486.82101,134176.7504,9354.801023,59707.17667
2/1/2019,14986.71233,92143.64631,198813.5764,205700.1282,24413.96601,99440.23501,71827.61732,211079.9464,25337.01981,100614.4984,67690.38019,60987.12447,47900.05577,134090.0564,3173.630876,59300.11278
3/1/2019,21226.6243,76207.53692,211957.9384,243136.4917,28380.52323,79685.02033,79482.20908,150787.7818,21148.55567,93575.21343,54682.85248,55308.91281,41854.19322,100204.5032,13247.4281,51380.21055
4/1/2019,40035.52324,63178.62729,254692.1067,375481.3324,42089.46878,54781.31559,106945.1622,36848.22008,16818.0078,87148.61035,30753.51701,45084.87322,30053.78231,36389.44748,78967.39068,34007.23007
5/1/2019,49130.88708,46473.83769,269564.3014,425581.1742,47250.6853,36723.24518,116339.833,12298.31344,12664.63265,80059.48662,21154.85817,39926.74636,24979.51514,17796.32208,113078.0118,27809.99061
6/1/2019,40702.72967,49152.53501,219463.9719,327310.1334,35516.59592,34145.57923,101214.1648,34992.39648,9841.359552,65402.19302,30640.33483,47235.65043,28376.74255,34939.23044,79185.07752,40301.31932
7/1/2019,21836.93674,37505.27223,115362.0317,124324.9754,12303.23405,21726.82031,66795.82038,135948.817,3814.546184,37553.80196,55310.69389,61454.38577,36619.96623,93578.86298,15164.30113,71762.92284
8/1/2019,16134.45558,39443.58756,81236.19625,70982.35776,6232.921499,19952.72506,55059.85726,189431.6048,2280.010281,26706.66052,68385.7764,69689.19884,40535.32062,124380.4758,3816.578883,88742.82993
9/1/2019,25062.54769,109316.1402,132445.922,151406.9968,13300.97445,57511.81463,76076.34237,224543.3182,6930.443535,40590.92752,69892.52971,73730.38539,40286.18315,128723.6613,8361.419991,79217.60724
10/1/2019,52694.80298,341196.6364,279974.8716,443362.7438,39967.87517,187545.5409,129810.0355,269787.9826,25315.26801,76998.01837,69477.11803,80022.56385,38077.17211,124499.516,37322.9489,58303.86142
11/1/2019,66535.79149,474242.3078,358041.8222,597169.5723,53836.72873,261638.0282,157908.4105,306269.9189,35480.90282,96622.7495,70943.30751,84180.71702,37840.2303,128563.0713,50465.93981,50335.16775
12/1/2019,48443.90553,360706.4258,313296.6462,484687.8739,46341.2161,210162.4309,136867.0141,279655.8584,31928.32917,94761.14212,65964.69446,76311.81914,39358.61759,129937.4128,37232.31129,53892.12084
1/1/2020,14273.16518,166544.3216,214856.2214,260175.6946,29241.34524,117285.5968,92098.89372,248237.151,24664.84761,84014.5549,60429.14773,63528.9093,43455.29746,143303.9467,8318.292587,67320.94412
2/1/2020,5765.379518,90043.47264,179057.5738,181549.9061,23599.05143,79239.93143,75367.79942,222128.4266,21576.87035,82330.99302,55496.00009,56224.97647,45069.45611,144803.8015,3731.324414,71489.11296
3/1/2020,10857.78531,74833.05573,200737.1648,221632.0693,28769.28333,73654.23181,87389.91686,162270.2725,18630.28204,86523.81209,47009.29218,53313.86423,40628.05643,107175.0818,14619.063,58177.06292
4/1/2020,31588.35286,64647.63265,271927.8751,362182.6201,44557.75747,78871.43798,121921.8211,47647.27076,15524.69079,101358.8946,30527.17915,47239.92304,31683.25885,35128.13669,74525.6563,30603.08847
5/1/2020,41673.54306,48155.28237,298433.455,417651.7582,51345.53677,72399.25256,136666.0969,19798.24549,12607.9753,106043.587,23801.89689,44511.48635,27794.58749,16121.72473,106337.4011,21522.74236
6/1/2020,39504.14408,50664.08498,240283.6699,322886.9517,39345.10577,61773.36946,118227.252,53750.87375,10162.11391,84100.03838,33855.27396,54434.00061,31492.61365,35878.34858,79257.54255,34817.85918
7/1/2020,31466.50823,37833.35495,122759.7237,125132.095,15942.69868,33062.76887,77595.55917,195634.4126,3858.538962,42364.73978,58007.86668,74638.02982,39934.44255,110917.0364,27819.53552,71728.56831
8/1/2020,29638.09315,39618.4079,83566.29433,73150.64986,8946.116819,26193.98329,63257.49601,271370.2993,2635.477449,27408.41375,71289.41698,86145.75234,44130.97362,150304.9622,13381.38819,91549.41031
9/1/2020,34050.65862,111564.2372,130456.2319,153819.1651,15529.1945,59983.24784,83443.60482,277722.0781,9513.98359,40767.93648,70628.22634,83164.71784,43215.47382,146224.1615,20192.91629,84787.35138
10/1/2020,46621.06202,353999.7582,265678.7233,440149.2151,37345.55851,166721.7798,135465.1044,266931.1258,38446.92182,77987.50806,64941.50687,75603.48329,39928.02729,125849.8344,49170.97052,64130.53191
11/1/2020,51969.50833,492786.7286,335923.594,591569.4672,48463.76069,226797.0213,161852.4525,272899.5999,54579.76023,97236.0725,64327.80763,72792.7295,39063.86362,122236.8054,61573.72328,58572.66186
12/1/2020,39065.27965,371971.5132,302096.2527,485247.9977,43834.52081,187166.6989,141705.1231,257189.9944,48322.31795,96958.69944,65093.4255,70227.10721,40367.64909,126172.8602,44403.06619,70394.03623
1/1/2021,14706.21777,164026.7183,217608.2532,273451.3828,31896.26517,114321.1359,99072.59665,250381.266,36099.88028,93408.80915,71232.32087,69018.93672,44373.70045,147495.5177,8850.492872,102729.3211
2/1/2021,7452.212678,85123.96548,190168.9624,196724.7598,28130.05156,83612.88904,82652.02679,234092.6104,30729.77249,93140.82475,72060.40362,66401.84189,45762.03244,151957.5519,3270.054594,117500.2959
3/1/2021,12955.98955,73208.31618,222915.3445,228867.3574,32466.93327,78345.97511,93349.94656,174904.1236,25903.34723,83303.3861,58009.82552,60086.0214,41174.94711,110960.1704,13232.12253,89782.633
4/1/2021,32996.49128,71999.18518,315279.8229,345385.5354,45522.34759,82080.24502,125013.7533,60175.63265,20442.26407,68210.28683,31255.36916,46878.62317,31820.13284,31258.30839,74824.42273,37162.23432
5/1/2021,42834.3907,58002.12673,355662.3772,387918.734,50886.60227,76164.60273,137867.3287,29395.82852,15761.16976,59076.60605,21265.2981,41372.2839,27830.78617,12941.30281,106962.0386,20565.91141
6/1/2021,37084.02802,56986.28808,285559.0399,308386.6007,38864.06014,65825.15225,119004.868,69650.81883,12835.56617,57061.32712,31029.95274,51468.92294,32172.88099,34031.3588,75273.36871,32893.63427
7/1/2021,22381.30574,36285.33283,146931.4986,135694.0196,15227.26369,37253.32956,77332.62914,220834.9057,6144.302337,53719.51681,57612.40989,73628.79333,41920.65451,126799.7466,14633.52953,73714.75904
8/1/2021,18273.8825,35626.77025,99124.04557,88537.2611,8406.843956,30311.37976,62766.53551,301719.6838,4330.391047,51752.80323,71402.5974,85703.78015,46905.55324,175314.716,3994.08271,93810.02326
9/1/2021,26784.46176,105250.8969,144848.0958,176748.8693,15759.51235,65251.85068,85042.42535,290790.2306,11256.30662,60009.89996,69630.58271,82680.42652,45976.00225,158588.5574,9961.887759,86059.89771
10/1/2021,51446.15584,351870.1888,279005.488,465480.8397,40759.67416,171409.5352,142627.8875,251099.2576,35540.27813,74871.2858,62834.81295,75077.58951,42448.64732,117083.6416,46499.57832,65424.02293
11/1/2021,63851.20127,491962.5479,345947.3849,620450.4179,53726.53226,231185.8712,172232.9284,241293.0331,49078.17042,83927.19098,61193.98534,72228.04842,41572.70302,103279,63919.90284,58949.16829
12/1/2021,46367.01289,372000.2633,306900.1671,513564.7524,48268.99358,189521.2435,149989.5242,232565.0493,41380.55145,85891.20323,59827.29171,69095.04206,42766.52965,108478.2284,46322.01884,66361.70879
1/1/2022,13391.6746,165591.1408,215465.8557,298462.5541,34718.32832,113794.1311,104418.2332,242200.4376,27698.45597,90026.95193,61653.643,66406.0254,47013.04508,133881.9879,9467.488706,87574.58875
2/1/2022,5285.038033,86774.87794,184055.5532,220018.9612,30292.48902,81727.99672,86236.72627,232756.4185,21368.47979,92039.51357,60212.30227,63251.9308,48289.77324,140005.3042,3667.217646,96373.73198
3/1/2022,10183.40737,74044.98129,216795.7711,254373.7647,34241.18266,76458.35219,94092.99049,171331.6239,17645.48424,79801.4445,49671.53473,58582.5538,42407.81168,104616.6879,14148.58365,78738.23927
4/1/2022,31681.58543,70333.98628,309335.3103,381540.6394,47004.22597,80085.74722,120273.3018,50508.77948,13208.7589,59493.80447,28677.29522,48033.42202,30606.2086,35444.7586,75320.66449,43895.67994
5/1/2022,41971.3616,55731.63546,349921.4618,426938.827,51864.29115,74157.51177,129541.6269,22280.40251,9676.620945,48717.4144,20952.40955,43873.28586,25677.51996,17325.79419,107373.6513,31226.49587
6/1/2022,35453.06297,56691.64826,285956.0879,326407.6736,39196.64289,65127.081,112755.6112,61829.57801,8957.450159,49198.59113,31819.70523,54644.99212,31105.15143,38714.32721,78526.12417,43356.82418
7/1/2022,19958.07098,39041.00106,157580.888,123925.0439,15090.79539,38609.80196,75227.17259,230636.8969,6208.208187,50323.64541,59931.81272,77471.41506,44044.32345,118830.9216,23055.83102,77067.46205
8/1/2022,15462.00303,39691.11001,112174.8427,68769.56523,7884.910258,32394.40154,62069.20839,320611.362,5666.254975,50811.05847,75189.30833,90228.08648,50587.93543,161118.7441,9667.697062,93915.57147
9/1/2022,22852.306,113469.4889,157104.5793,140497.9609,13923.84435,68225.55649,84328.38901,300241.8811,12868.64684,60939.26612,73063.32895,86795.68847,48172.56113,150346.9343,17954.65191,85569.97649
10/1/2022,44913.35948,367218.5323,282856.5551,391841.5775,34731.34143,174637.395,141198.9717,242291.4776,33329.79908,78815.29896,64145.84882,78578.7445,41352.52154,118895.4134,54916.05173,64744.33245
11/1/2022,55888.7133,511907.9664,345760.0796,524276.4369,45237.90907,234772.4835,170686.2133,224657.1857,45290.03079,90047.69082,62223.40947,75343.34527,39169.65531,109719.575,72258.23834,57747.44927
12/1/2022,41026.85722,384876.0013,311158.7153,459659.3856,41712.7295,191822.2215,148175.965,222247.6767,40476.38013,90129.97022,64155.93171,71529.08022,41827.54314,115377.4415,53824.82993,65667.21828
1/1/2023,12546.3844,166490.9728,228556.0862,315851.0122,30780.44517,114448.6576,102190.0194,245915.948,30673.31581,89922.74695,72288.75023,67906.75346,49288.75953,140478.5122,15268.35591,87582.01396
2/1/2023,5419.97312,84465.90157,199960.3814,264187.2808,27939.03228,81429.68041,83884.92583,243220.6168,26533.12157,90004.76231,74402.57812,64081.67685,52233.63364,147045.2627,7315.924832,97007.9919
3/1/2023,10717.66248,72044.12565,229119.5224,287045.567,34516.17255,75378.00203,91966.39475,177884.3251,23915.35261,79775.40074,61585.74165,59222.26969,45733.73684,109684.2252,19893.71926,80984.14414
4/1/2023,33097.49072,69590.12071,310785.8249,374324.5679,52630.49669,77211.16463,118606.8068,52126.73177,21920.53727,63569.92084,36310.47494,48546.83782,32809.88563,37760.71258,76771.23304,47628.36324
5/1/2023,44045.75,55091.6501,345872.9188,401934.4799,61054.2069,70471.19761,128187.3934,21866.16436,19226.19865,54219.57232,26767.80799,44207.31558,27374.2497,18254.11389,106508.4605,35879.80782
6/1/2023,35651.35927,55815.11919,288675.7463,315893.0022,45396.88641,63096.41776,111606.5997,55483.04387,15964.52408,53364.93685,37563.27706,54957.1866,32098.81467,38427.15353,78287.3065,50462.80894
7/1/2023,17068.62901,37328.5063,172985.2688,143115.8338,15223.05071,40016.93734,74688.8273,193099.7125,8349.659979,51877.4999,66290.56914,77689.68758,43618.07329,112176.1662,24049.1811,89744.16961
8/1/2023,11811.96443,37806.16274,130241.4931,89542.56362,7208.401652,34720.68055,61656.57756,265955.1036,6205.741506,51033.16364,81089.08742,90399.95267,49214.42058,150792.6643,10493.20349,109864.4406
9/1/2023,19423.65657,112473.131,173116.4581,158107.8726,14260.95764,69867.4421,82980.02514,267587.1839,13489.52852,60150.30646,75028.26344,87378.37975,47232.23612,144583.1396,19105.2854,97715.99979
10/1/2023,44085.34073,377111.6134,285515.613,375396.9972,41849.3518,171039.4338,136976.1461,249124.0721,35472.04477,76354.59261,60478.18747,80308.85075,41926.94814,121653.445,56357.07508,70582.25402
11/1/2023,56497.38857,527575.2552,342191.3446,488949.0766,55697.1341,228283.9016,164979.084,250634.33,47909.67508,86404.56173,55163.3947,77432.2714,40090.33266,116194.239,73867.81993,60561.34954
12/1/2023,41104.06069,394494.1215,319066.9625,424083.0162,46843.2841,184420.5446,144926.1799,240261.0979,43413.68016,87694.99566,56896.17783,72110.22785,41123.4992,119356.266,55513.45498,67549.53644
1/1/2024,11957.80664,165512.5662,264788.8874,283040.039,27831.96189,106287.6339,104117.8956,246239.7809,34603.25126,90464.65706,65231.37255,65955.21406,44894.43673,139832.7879,16738.02778,89303.34833
2/1/2024,4798.522629,81252.7896,244098.7947,231929.7226,21345.42105,73118.69749,87398.01558,235128.7013,30605.68458,91776.54221,67159.29043,60699.54608,45994.69997,143441.6781,8470.444533,97675.86712
3/1/2024,9118.140727,69258.38422,245944.8379,260673.9084,26353.97706,67849.0886,92412.65884,166767.4278,25889.82416,79434.39073,56406.27702,55802.43985,41772.01331,103091.5641,22075.42768,80495.65455
4/1/2024,27895.25029,67557.78928,268412.882,359560.1031,42663.9923,70918.55785,112145.0004,42935.28131,20431.76871,58813.3691,34767.55567,45843.61512,32508.26649,25079.99879,81000.3622,45136.68814
5/1/2024,36862.28338,53407.26172,270412.5592,395270.5946,49477.37675,64946.74305,117917.1727,13108.78799,15881.20981,47994.18168,26578.52464,41433.44752,28852.4826,8950.616867,111885.8968,32889.15622
6/1/2024,30993.33633,55105.949,233132.7688,309200.9224,36558.73095,57931.5891,102739.3769,26775.11071,12675.07147,49297.27922,36764.8497,51019.39736,34762.2909,26281.36434,82235.74102,48310.52564
7/1/2024,19747.47577,63033.85599,172826.3871,165560.7988,14623.85555,48082.68031,76994.45736,92997.06572,8316.895764,55323.54861,61421.25269,70645.45106,47161.27054,108215.1978,30121.69553,87271.65055
8/1/2024,15134.55211,64918.82201,139929.6114,101698.1006,6632.327225,41457.95484,63648.35132,124423.4471,5500.832118,56748.28069,74746.94366,81819.44447,54013.97973,151218.1661,13137.70723,108388.9947
9/1/2024,15134.55211,64918.82201,139929.6114,101698.1006,6632.327225,41457.95484,63648.35132,124423.4471,5500.832118,56748.28069,74746.94366,81819.44447,54013.97973,151218.1661,13137.70723,108388.9947
10/1/2024,16672.19333,64290.5,150895.2033,122985.6667,9296.17,43666.19667,68097.05333,113947.9867,6439.52,56273.37,70305.04667,78094.78,51729.74333,136883.8433,18799.03667,101349.88
11/1/2024,16208.31465,170648.0973,228252.1381,256061.6184,31369.17013,118551.0084,102767.0195,241759.7555,35925.22709,86122.87318,69667.30213,68818.32106,44145.0439,155494.4049,15013.95677,87449.91941
12/1/2024,9393.269067,90957.68962,200058.5832,173235.2267,27503.39341,90963.86634,87817.54179,219745.6368,30463.74866,83515.95075,69029.43604,66797.768,44986.56794,168176.0478,7520.778567,87349.85628
1/1/2025,14286.39018,72937.10292,212949.5899,221636.9186,31503.67119,81166.09594,94480.07153,168944.5851,26201.95946,86501.5525,56211.75733,60295.19545,40319.12255,128852.3774,16027.22872,66420.65635
2/1/2025,31508.06998,52595.76909,257313.4562,385724.5252,44664.6436,71421.22326,114061.0525,76338.085,21878.60528,100013.2639,32166.72176,46444.73476,31923.60344,43638.61279,70802.07455,37661.69847
3/1/2025,39751.89139,30699.22781,271195.195,449890.1447,50566.29124,58698.52861,120989.519,61300.98462,18417.86663,104307.8136,23773.08188,40460.30077,29009.8592,13892.59793,101333.4219,31222.08322
4/1/2025,34310.24131,43062.87562,229164.7106,337550.0781,38520.98741,54129.61344,109180.9114,87774.0842,15168.65065,84253.77843,34024.2406,50814.5741,32002.53111,38382.17006,76564.7425,42584.63346
5/1/2025,20445.97045,46691.86431,147326.9009,102346.063,15423.09046,39613.51123,84491.23081,217094.5267,8364.127766,45784.7111,61198.11453,73804.42413,40262.49343,120598.7294,30440.2156,75500.02514
6/1/2025,16170.64458,51369.47467,122055.0246,38146.79352,8680.269719,37923.34582,76302.39674,289784.3703,7107.743633,32483.69103,75288.64615,86038.45866,44900.69069,160545.3372,18836.59131,93729.24161
7/1/2025,24275.82216,122953.9451,160537.0934,126148.4604,16236.49375,67818.69151,94015.9577,286641.4435,12535.22106,45053.11866,72117.56384,83973.79868,43453.58278,149452.2028,24843.10217,85071.55918
8/1/2025,47713.48339,349274.057,259715.7996,453880.4428,40650.94702,170591.5371,134839.1777,273557.1691,38633.5521,80225.11269,64085.81224,76801.46585,39600.48352,115909.0812,48658.84051,65816.61314
9/1/2025,59590.23814,480173.0437,311524.7401,626373.2947,53282.98294,229195.2428,155653.9394,277028.1686,53134.35897,98388.71155,62330.36007,74107.26749,38273.55395,104756.1021,58542.93219,58881.56097
10/1/2025,44642.30612,363435.8973,287366.8003,507995.1003,46713.83595,189574.8305,137470.7877,254526.8864,46957.98262,96488.09129,62478.66148,70367.84168,38765.84009,112421.1843,42224.01446,64025.25154
11/1/2025,16652.63185,168518.5128,235270.7052,261066.2462,31041.75677,121050.5543,103914.7775,232851.0485,35134.25388,84422.24948,66423.32542,67096.18805,40832.95971,143037.8521,14467.08548,74447.16918
12/1/2025,8627.722986,90684.64384,215075.5345,178196.1858,25913.94602,91633.71664,90767.36503,209800.4162,29908.43967,80847.63216,65172.71788,64419.28207,40859.49347,151000.9072,7687.784185,75663.96235
1/1/2026,13022.22532,72176.16871,217590.0171,226507.0186,30290.24725,80747.11786,95408.70276,160904.7725,26203.56638,83329.50551,54058.11332,58795.06279,37934.30945,117354.2151,15873.83363,63764.31681
2/1/2026,30880.54893,53141.44754,244765.2938,393320.088,44621.50017,70211.54789,110829.6974,68283.04104,22351.95638,95056.27337,31632.33677,47022.22863,32553.05624,41841.47324,69758.75685,45448.8925
3/1/2026,39340.78226,32609.08251,252467.6162,458514.6253,50232.71534,57829.90081,116328.6181,51367.3481,18804.59037,98677.88598,24021.4779,41766.68363,30917.60791,15299.65744,99662.48779,41205.51384
4/1/2026,33635.18538,40841.58971,216180.3089,338067.6832,37930.42596,54282.63963,105716.2868,83649.21783,16439.22388,81887.76238,34697.85195,51559.57859,33822.75815,43168.60833,75552.97732,49995.30218
5/1/2026,20584.39216,41081.76861,145266.5543,91178.26823,13879.32191,42411.99597,85106.28237,222117.1843,10423.52873,49224.13317,63953.29471,72852.21384,41794.05742,127520.8214,30217.41842,75526.70317
6/1/2026,16588.41772,46039.63261,122445.4143,22144.70557,6684.925569,42252.55654,79233.99615,300108.4191,9141.339737,37805.10254,78920.23975,84561.12393,46679.26586,168657.8834,19107.6024,90020.95567
7/1/2026,21954.06394,113323.4171,155996.3621,113999.5459,13743.75243,71861.66266,95203.95493,301478.8247,15445.37181,49777.66859,75022.29144,83048.7187,45110.14646,154748.7943,25158.99298,84037.96187
8/1/2026,36477.70223,326049.6955,239739.2136,449926.183,36724.79223,173613.238,130822.7204,294322.4612,42753.14562,82110.80417,65766.6329,76925.77337,40649.54831,116067.2401,48821.49917,69333.47753
9/1/2026,43173.93506,449638.0979,284174.7894,627305.1206,48574.85275,231962.7165,149413.4662,302723.0028,57965.40253,98892.46732,63498.04944,75016.97761,38993.70558,102862.2693,58701.13334,64395.77129
10/1/2026,33318.46073,346474.4407,270695.9931,511316.9522,43700.77052,191931.4547,135261.1755,278059.7665,51050.13303,95891.92716,63183.30543,72498.08694,39885.2354,113632.9753,42192.57393,69137.39322
11/1/2026,14111.17199,173433.4294,233863.9357,264657.8757,31063.40922,123134.7679,107677.8217,255049.1507,37911.75109,82717.57306,67308.09531,71238.56451,42677.9213,148636.4837,13519.98641,78520.96652
12/1/2026,8577.375136,104334.4256,219333.3884,180916.5519,27103.91986,94332.88833,97004.48564,233251.6896,32222.66441,78573.64574,66604.83205,69526.47255,43196.99585,158901.9192,6446.94328,79740.041
1/1/2027,13615.85675,84371.95257,224197.994,228371.3955,31007.00978,83320.98415,101557.1343,179155.0332,28647.22329,81636.34523,55521.49673,63111.03837,40252.46863,125385.0027,15450.68999,68058.80065
2/1/2027,30798.95922,58937.46587,254226.839,394562.7031,43567.17278,72524.61257,116976.3133,80414.55462,24612.795,93941.38232,32896.14689,50086.48141,34680.38561,50784.68171,70771.38785,50050.31809
3/1/2027,39294.93587,35253.15853,263452.8769,460900.9504,48477.41983,60261.14598,123058.7248,60905.41767,20881.77105,97973.40199,25224.55698,44249.21538,32979.08561,24083.589,101173.8951,45915.83407
4/1/2027,32456.31619,44288.79012,224641.2418,338816.7317,36954.46731,56178.26676,111278.6993,91120.46357,18581.79893,82358.15436,35305.44979,53464.10088,35617.78679,51540.23533,77040.27495,53910.35528
5/1/2027,17106.39406,45632.51161,147886.5217,91029.03558,14538.26786,41486.55392,87833.19479,226279.5804,12648.22716,51717.57156,62582.2984,73720.90803,43162.428,129924.1095,31682.94323,77119.41344
6/1/2027,12495.92745,48455.93644,122261.2484,23090.48429,7612.467281,39775.85657,80930.34628,302066.526,11404.41608,41258.62112,76616.14308,84347.8126,47933.62339,168092.196,20608.22064,90143.55569
7/1/2027,19770.71909,116101.4848,156928.0515,111906.0412,14018.51964,70555.0484,96173.29485,299322.9253,17344.40397,52634.1018,74354.13074,82404.56159,45839.08332,155580.7382,26642.71763,84503.12209
8/1/2027,41160.78137,322227.4414,238204.5104,456489.9172,34503.13838,175996.5036,131638.5636,289440.7202,44752.96363,83904.28122,68417.71922,75246.01742,41127.29897,122567.2755,49456.12769,71655.37892
9/1/2027,51638.38748,441723.7448,280561.3409,638371.2646,45001.00986,235920.1698,150012.9057,295629.4223,60042.16946,100084.188,67595.87439,72621.93884,39138.26163,111636.7974,58791.98564,67130.84209
10/1/2027,37476.12052,338321.1142,268940.311,514917.6194,40211.37362,193287.7631,135546.161,272574.2681,53316.92297,96268.08718,65397.52708,70596.08757,39165.86616,118535.447,42461.14033,70038.54295
11/1/2027,10651.70312,165952.2733,237362.0925,261167.8735,28135.45774,120718.7226,108764.3402,253226.9704,40854.85326,83051.79387,66208.45035,70307.83691,40656.41368,145825.1516,14252.74242,77223.06282
12/1/2027,3004.794219,97254.13554,223471.3379,175360.4816,24234.29543,90017.7097,97921.81201,232252.7723,35360.79332,78423.50713,63850.07738,68894.3704,40490.86337,151549.271,7154.959056,77985.12789
